Mes,Departamento,Departamento_join,CIIU,fob_total,kg_total
1,Bogotá,BOGOTA D.C.,"Fabricación de aeronaves, naves espaciales y de maquinaria conexa",1173714.06,2923.44
1,Bogotá,BOGOTA D.C.,Fabricación de aparatos de distribución y control de la energía eléctrica,7386537.1,208895.06
1,Bogotá,BOGOTA D.C.,Fabricación de aparatos de uso doméstico,601092.59,89255.67
1,Bogotá,BOGOTA D.C.,Fabricación de aparatos electrónicos de consumo,503695.36,11768.4
1,Bogotá,BOGOTA D.C.,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería",573836.51,7851.04
1,Bogotá,BOGOTA D.C.,"Fabricación de artículos de hormigón, cemento y yeso",81877.75,134049.37
1,Bogotá,BOGOTA D.C.,Fabricación de artículos de piel,6083.5,301.36
1,Bogotá,BOGOTA D.C.,Fabricación de artículos de plástico n.c.p.,6284548.43,1111697.27
1,Bogotá,BOGOTA D.C.,Fabricación de artículos de punto y ganchillo,275541.27,6434.55
1,Bogotá,BOGOTA D.C.,"Fabricación de artículos de viaje, bolsos de mano y artículos similares elaborados en cuero, y fabricación de artículos de talabartería y guarnicionería",1828751.03,166937.07
1,Bogotá,BOGOTA D.C.,"Fabricación de artículos de viaje, bolsos de mano y artículos similares; artículos de talabartería y guarnicionería elaborados en otros materiales",62486.52,2400.12
1,Bogotá,BOGOTA D.C.,Fabricación de artículos y equipo para la práctica del deporte,39729.79,3338.25
1,Bogotá,BOGOTA D.C.,Fabricación de bicicletas y de sillas de ruedas para personas con discapacidad,116841.66,8530.83
1,Bogotá,BOGOTA D.C.,"Fabricación de calzado de cuero y piel, con cualquier tipo de suela",777718.89,24431.58
1,Bogotá,BOGOTA D.C.,Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques,251018.23,16770
1,Bogotá,BOGOTA D.C.,Fabricación de caucho sintético en formas primarias,93271.5,39690
1,Bogotá,BOGOTA D.C.,"Fabricación de cojinetes, engranajes, trenes de engranajes y piezas de transmisión",1052315.38,70881.18000000001
1,Bogotá,BOGOTA D.C.,Fabricación de colchones y somieres,62488.94,4602
1,Bogotá,BOGOTA D.C.,Fabricación de componentes y tableros electrónicos,2303444.18,14629.19
1,Bogotá,BOGOTA D.C.,Fabricación de computadoras y de equipo periférico,1614353.4,6258.72
1,Bogotá,BOGOTA D.C.,"Fabricación de cuerdas, cordeles, cables, bramantes y redes",191850.22,70346.71
1,Bogotá,BOGOTA D.C.,Fabricación de dispositivos de cableado,1994091.38,160925.87
1,Bogotá,BOGOTA D.C.,Fabricación de equipo de elevación y manipulación,1333647.01,84367.08
1,Bogotá,BOGOTA D.C.,Fabricación de equipo de irradiación y equipo electrónico de uso médico y terapéutico,415998.67,3227.41
1,Bogotá,BOGOTA D.C.,"Fabricación de equipo de medición, prueba, navegación y control",3194344.46,40027.63
1,Bogotá,BOGOTA D.C.,Fabricación de equipos de comunicación,1795757.670000001,12367.82
1,Bogotá,BOGOTA D.C.,Fabricación de equipos de potencia hidráulica y neumática,714819.63,22481.41
1,Bogotá,BOGOTA D.C.,Fabricación de equipos eléctricos de iluminación,1274401.94,62840.95
1,Bogotá,BOGOTA D.C.,Fabricación de fibras sintéticas y artificiales,171,1.3
1,Bogotá,BOGOTA D.C.,Fabricación de formas básicas de caucho y otros productos de caucho n.c.p.,993406.19,93083.22
1,Bogotá,BOGOTA D.C.,Fabricación de formas básicas de plástico,6145377.8,1180708.22
1,Bogotá,BOGOTA D.C.,Fabricación de herramientas manuales con motor,25016.18,215.17000000000002
1,Bogotá,BOGOTA D.C.,Fabricación de hilos y cables eléctricos y de fibra óptica,379.52,30.77
1,Bogotá,BOGOTA D.C.,"Fabricación de hojas de madera para enchapado; fabricación de tableros contrachapados, tableros laminados, tableros de partículas y otros tableros y paneles",19830.62,3129
1,Bogotá,BOGOTA D.C.,"Fabricación de hornos, hogares y quemadores industriales",51825.11,417.81
1,Bogotá,BOGOTA D.C.,Fabricación de instrumentos musicales,5876.35,32.94
1,Bogotá,BOGOTA D.C.,Fabricación de instrumentos ópticos y equipo fotográfico,77600.59,40.45
1,Bogotá,BOGOTA D.C.,"Fabricación de instrumentos, aparatos y materiales médicos y odontológicos (incluido mobiliario)",783448.64,13992.22
1,Bogotá,BOGOTA D.C.,"Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",12566445.15,2499007.81
1,Bogotá,BOGOTA D.C.,"Fabricación de joyas, bisutería y artículos conexos",1172574.02,9720.83
1,Bogotá,BOGOTA D.C.,"Fabricación de juegos, juguetes y rompecabezas",87549.64,4867.47
1,Bogotá,BOGOTA D.C.,Fabricación de llantas y neumáticos de caucho,439500.47000000003,82593.63
1,Bogotá,BOGOTA D.C.,Fabricación de locomotoras y de material rodante para ferrocarriles,202780.08,18276.63
1,Bogotá,BOGOTA D.C.,Fabricación de maquinaria agropecuaria y forestal,339138.68,29251.88
1,Bogotá,BOGOTA D.C.,Fabricación de maquinaria para explotación de minas y canteras y para obras de construcción,1374557.99,153516.64
1,Bogotá,BOGOTA D.C.,"Fabricación de maquinaria para la elaboración de alimentos, bebidas y tabaco",393203.89,44902.77
1,Bogotá,BOGOTA D.C.,"Fabricación de maquinaria para la elaboración de productos textiles, prendas de vestir y cueros",147833.43,18299.54
1,Bogotá,BOGOTA D.C.,Fabricación de maquinaria para la metalurgia,14425,340
1,Bogotá,BOGOTA D.C.,Fabricación de maquinaria y equipo de oficina (excepto computadoras y equipo periférico),580192.02,6870.6
1,Bogotá,BOGOTA D.C.,Fabricación de materiales de arcilla para la construcción,1554403.43,4390652
1,Bogotá,BOGOTA D.C.,Fabricación de medios magnéticos y ópticos para almacenamiento de datos,497.91,10.19
1,Bogotá,BOGOTA D.C.,Fabricación de motocicletas,211233.29,14914.460000000001
1,Bogotá,BOGOTA D.C.,"Fabricación de motores, generadores y transformadores eléctricos",1979395.05,112645.07
1,Bogotá,BOGOTA D.C.,"Fabricación de motores, turbinas, y partes para motores de combustión interna",556703.8,47.18
1,Bogotá,BOGOTA D.C.,Fabricación de muebles,1941224.83,131366.87
1,Bogotá,BOGOTA D.C.,Fabricación de máquinas formadoras de metal y de máquinas herramienta,191926.88999999998,2548.69
1,Bogotá,BOGOTA D.C.,"Fabricación de otras bombas, compresores, grifos y válvulas",8741125.14,191406.84
1,Bogotá,BOGOTA D.C.,Fabricación de otros artículos de papel y cartón,920928.43,161119.53999999998
1,Bogotá,BOGOTA D.C.,Fabricación de otros artículos textiles n.c.p.,962663.8099999999,126995.01
1,Bogotá,BOGOTA D.C.,Fabricación de otros productos de cerámica y porcelana,109002.94,35977.63
1,Bogotá,BOGOTA D.C.,"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería",32648.03,7332.09
1,Bogotá,BOGOTA D.C.,Fabricación de otros productos elaborados de metal n.c.p.,6153844.15,559360.33
1,Bogotá,BOGOTA D.C.,Fabricación de otros productos minerales no metálicos n.c.p.,877253.8099999999,147877.41
1,Bogotá,BOGOTA D.C.,Fabricación de otros productos químicos n.c.p.,4176105.09,1198933.89
1,Bogotá,BOGOTA D.C.,"Fabricación de otros tipos de calzado, excepto calzado de cuero y piel",220077.22,22847.41
1,Bogotá,BOGOTA D.C.,Fabricación de otros tipos de equipo de transporte n.c.p.,183024.43,41550.29
1,Bogotá,BOGOTA D.C.,Fabricación de otros tipos de equipo eléctrico n.c.p.,386061.68,5985.9400000000005
1,Bogotá,BOGOTA D.C.,Fabricación de otros tipos de maquinaria y equipo de uso especial n.c.p.,1316514.67,106639.47
1,Bogotá,BOGOTA D.C.,Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.,1738236.57,117666.23
1,Bogotá,BOGOTA D.C.,"Fabricación de papel y cartón ondulado (corrugado); fabricación de envases, empaques y de embalajes de papel y cartón.",114737.59,61345.2
1,Bogotá,BOGOTA D.C.,Fabricación de partes del calzado,73887.45,14527.37
1,Bogotá,BOGOTA D.C.,"Fabricación de partes y piezas de madera, de carpintería y ebanistería para la construcción",1072307.12,31232.940000000002
1,Bogotá,BOGOTA D.C.,"Fabricación de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",2289743.9,154894.71
1,Bogotá,BOGOTA D.C.,"Fabricación de pilas, baterías y acumuladores eléctricos",62792.12,354.04
1,Bogotá,BOGOTA D.C.,"Fabricación de pinturas, barnices y revestimientos similares, tintas para impresión y masillas",949272.96,289069.45
1,Bogotá,BOGOTA D.C.,Fabricación de plaguicidas y otros productos químicos de uso agropecuario,1488310.1300000001,155418.77
1,Bogotá,BOGOTA D.C.,Fabricación de plásticos en formas primarias,1710586.3900000001,1155241.69
1,Bogotá,BOGOTA D.C.,Fabricación de productos de hornos de coque,275,2500
1,Bogotá,BOGOTA D.C.,Fabricación de productos de la refinación del petróleo,56711425.82,71019125.53999999
1,Bogotá,BOGOTA D.C.,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",7814393.87,230609.67
1,Bogotá,BOGOTA D.C.,Fabricación de productos metálicos para uso estructural,339318.93,94491.44
1,Bogotá,BOGOTA D.C.,Fabricación de productos refractarios,17877.969999999998,14327
1,Bogotá,BOGOTA D.C.,Fabricación de pulpas (pastas) celulósicas; papel y cartón,239792.88999999998,74190.15
1,Bogotá,BOGOTA D.C.,Fabricación de recipientes de madera,6000,385
1,Bogotá,BOGOTA D.C.,Fabricación de relojes,880599.04,1368.69
1,Bogotá,BOGOTA D.C.,Fabricación de sustancias y productos químicos básicos,1680129.09,502844.29
1,Bogotá,BOGOTA D.C.,"Fabricación de tanques, depósitos y recipientes de metal, excepto los utilizados para el envase o transporte de mercancías",371220.4,71474.66
1,Bogotá,BOGOTA D.C.,Fabricación de tapetes y alfombras para pisos,6465.06,114.1
1,Bogotá,BOGOTA D.C.,Fabricación de tejidos de punto y ganchillo,2718934.449999999,360537.82
1,Bogotá,BOGOTA D.C.,Fabricación de vehículos automotores y sus motores,574950.94,55162.15
1,Bogotá,BOGOTA D.C.,Fabricación de vidrio y productos de vidrio,2326285.34,116029.46
1,Bogotá,BOGOTA D.C.,Fundición de hierro y de acero,426229.23,56536.33
1,Bogotá,BOGOTA D.C.,Fundición de metales no ferrosos,1898284.49,372113
1,Bogotá,BOGOTA D.C.,Industrias básicas de hierro y de acero,1736453.89,1192964.09
1,Bogotá,BOGOTA D.C.,Industrias básicas de metales preciosos,989978.65,95348.26
1,Bogotá,BOGOTA D.C.,Industrias básicas de otros metales no ferrosos,417587.71,40063.25
1,Bogotá,BOGOTA D.C.,Otras industrias manufactureras n.c.p.,666422.67,85060.36
1,Bogotá,BOGOTA D.C.,Otros cultivos permanentes n.c.p.,32499.47,26990
1,Bogotá,BOGOTA D.C.,Otros cultivos transitorios n.c.p.,196808.49,29642.58
1,Bogotá,BOGOTA D.C.,Otros derivados del café,957420.54,30300.96
1,Bogotá,BOGOTA D.C.,Otros trabajos de edición,57536.94,3812.75
1,Bogotá,BOGOTA D.C.,Preparación e hilatura de fibras textiles,41717.850000000006,1005.3399999999999
1,Bogotá,BOGOTA D.C.,Procesamiento y conservación de carne y productos cárnicos,770981.18,214309.58
1,Bogotá,BOGOTA D.C.,"Procesamiento y conservación de frutas, legumbres, hortalizas y tubérculos",2450018.86,983601.5599999999
1,Bogotá,BOGOTA D.C.,"Procesamiento y conservación de pescados, crustáceos y moluscos",652.76,32.7
1,Bogotá,BOGOTA D.C.,"Producción de malta, elaboración de cervezas y otras bebidas malteadas",488567.92,159990.9
1,Bogotá,BOGOTA D.C.,"Propagación de plantas (actividades de los viveros, excepto viveros forestales)",122774.52,12947
1,Bogotá,BOGOTA D.C.,Recolección de desechos no peligrosos,373.74,0.01
1,Bogotá,BOGOTA D.C.,Recolección de productos forestales diferentes a la madera,488672.19,77815.61
1,Bogotá,BOGOTA D.C.,Recuperación de materiales,120,105.82
1,Bogotá,BOGOTA D.C.,Reencauche de llantas usadas,350,280
1,Bogotá,BOGOTA D.C.,Tejeduría de productos textiles,1705584.3,196304.16
1,Bogotá,BOGOTA D.C.,Trilla de café,86964023.39000002,13537237.49
1,Bolívar,BOLIVAR,Acuicultura marítima,25000,120
1,Bolívar,BOLIVAR,"Aserrado, acepillado e impregnación de la madera",55167.47,73940
1,Bolívar,BOLIVAR,"Confección de artículos con materiales textiles, excepto prendas de vestir",20.2,0.93
1,Bolívar,BOLIVAR,"Confección de prendas de vestir, excepto prendas de piel",0.61,15
1,Bolívar,BOLIVAR,Construcción de embarcaciones de recreo y deporte,166693.89,5795
1,Bolívar,BOLIVAR,"Corte, tallado y acabado de la piedra",43341.2,10606.12
1,Bolívar,BOLIVAR,Cría de ganado bovino y bufalino,23559320.94,11416110
1,Bolívar,BOLIVAR,Cultivo de frutas tropicales y subtropicales,91984.34,46400
1,Bolívar,BOLIVAR,"Cultivo de hortalizas, raíces y tubérculos",126900.9,81216
1,Bolívar,BOLIVAR,Edición de libros,31346.34,954.7
1,Bolívar,BOLIVAR,Elaboración de alimentos preparados para animales,40242.57,35120
1,Bolívar,BOLIVAR,"Elaboración de bebidas no alcohólicas, producción de aguas minerales y de otras aguas embotelladas",21684,12453.6
1,Bolívar,BOLIVAR,"Elaboración de cacao, chocolate y productos de confitería",7560,2160
1,Bolívar,BOLIVAR,Elaboración de otros productos alimenticios n.c.p.,41200.450000000004,13738.34
1,Bolívar,BOLIVAR,Elaboración de productos de molinería,329994.35,398661
1,Bolívar,BOLIVAR,Elaboración de productos de panadería,24210.6,14777.2
1,Bolívar,BOLIVAR,Elaboración de productos de tabaco,118703.66,14066
1,Bolívar,BOLIVAR,Elaboración y refinación de azúcar,144423,184740
1,Bolívar,BOLIVAR,Extracción de madera,392015.18000000005,2039005
1,Bolívar,BOLIVAR,Extracción de oro y otros metales preciosos,484795.46,157316.12
1,Bolívar,BOLIVAR,Extracción de otros minerales no metálicos n.c.p.,35202.28,101075
1,Bolívar,BOLIVAR,Extracción de petróleo crudo,64527300.08,147169638
1,Bolívar,BOLIVAR,Fabricación de abonos y compuestos inorgánicos nitrogenados,2287185.34,4827882.8
1,Bolívar,BOLIVAR,Fabricación de aparatos de distribución y control de la energía eléctrica,16223.8,1562
1,Bolívar,BOLIVAR,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería",84448.08,8517.13
1,Bolívar,BOLIVAR,"Fabricación de artículos de hormigón, cemento y yeso",643354.26,2127583.94
1,Bolívar,BOLIVAR,Fabricación de artículos de plástico n.c.p.,4265539.97,994197.65
1,Bolívar,BOLIVAR,"Fabricación de artículos de viaje, bolsos de mano y artículos similares elaborados en cuero, y fabricación de artículos de talabartería y guarnicionería",102982.8,9528
1,Bolívar,BOLIVAR,Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques,5644,0.8
1,Bolívar,BOLIVAR,"Fabricación de cojinetes, engranajes, trenes de engranajes y piezas de transmisión",21713.45,3734.83
1,Bolívar,BOLIVAR,Fabricación de dispositivos de cableado,168,1.2
1,Bolívar,BOLIVAR,Fabricación de equipo de elevación y manipulación,98820,5665
1,Bolívar,BOLIVAR,Fabricación de equipo de irradiación y equipo electrónico de uso médico y terapéutico,1523.81,64
1,Bolívar,BOLIVAR,"Fabricación de equipo de medición, prueba, navegación y control",360555.21,6045.32
1,Bolívar,BOLIVAR,Fabricación de equipos de comunicación,191207.82,1179.7
1,Bolívar,BOLIVAR,Fabricación de equipos de potencia hidráulica y neumática,2153.59,111.5
1,Bolívar,BOLIVAR,Fabricación de formas básicas de caucho y otros productos de caucho n.c.p.,50204.68,13046.25
1,Bolívar,BOLIVAR,Fabricación de formas básicas de plástico,9636125.75,2503693.68
1,Bolívar,BOLIVAR,Fabricación de herramientas manuales con motor,7569.67,833.72
1,Bolívar,BOLIVAR,"Fabricación de hojas de madera para enchapado; fabricación de tableros contrachapados, tableros laminados, tableros de partículas y otros tableros y paneles",76239.85,50000
1,Bolívar,BOLIVAR,"Fabricación de hornos, hogares y quemadores industriales",29400,39
1,Bolívar,BOLIVAR,"Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",1001521.24,144666.87
1,Bolívar,BOLIVAR,"Fabricación de joyas, bisutería y artículos conexos",2348.97,0.03
1,Bolívar,BOLIVAR,Fabricación de llantas y neumáticos de caucho,146302.8,14960
1,Bolívar,BOLIVAR,Fabricación de maquinaria agropecuaria y forestal,17049.52,2627.2
1,Bolívar,BOLIVAR,Fabricación de maquinaria para explotación de minas y canteras y para obras de construcción,311415.38,15141
1,Bolívar,BOLIVAR,Fabricación de motocicletas,1236.23,254.4
1,Bolívar,BOLIVAR,"Fabricación de motores, generadores y transformadores eléctricos",485.81,25.82
1,Bolívar,BOLIVAR,Fabricación de muebles,620.15,33.8
1,Bolívar,BOLIVAR,Fabricación de máquinas formadoras de metal y de máquinas herramienta,40463.2,3561.58
1,Bolívar,BOLIVAR,"Fabricación de otras bombas, compresores, grifos y válvulas",872829.39,53201.55
1,Bolívar,BOLIVAR,Fabricación de otros artículos de papel y cartón,266574.21,197707.6
1,Bolívar,BOLIVAR,Fabricación de otros artículos textiles n.c.p.,31436.01,1439.1200000000001
1,Bolívar,BOLIVAR,Fabricación de otros productos de cerámica y porcelana,2146.07,21
1,Bolívar,BOLIVAR,"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería",11910.369999999999,40611.8
1,Bolívar,BOLIVAR,Fabricación de otros productos elaborados de metal n.c.p.,248888.38,24551.67
